**Coletado no dia 12/07 por Gustavo Guedes,,,,,,
disciplina,turma,nome,professor,departamento,ano/periodo,horario
ME08E,E51,Hidráulica,SALAMON - Celso Salamon,DAMEC,2022/2,"5T1,5T2,5T3"
ME75D,S15,Pneumática E Hidráulica,SALAMON - Celso Salamon,DAMEC,2022/2,"2T2,2T3,2T4,2T5"
ME77E,S42,Pneumática E Hidráulica,SALAMON - Celso Salamon,DAMEC,2022/2,"2N2,2N3,2N4"
ME7BU,S01,Pneumática E Hidráulica 2,SALAMON - Celso Salamon,DAMEC,2022/2,"5N2,5N3,5N4"
ME0AY,E51,Segurança Do Trabalho,SALGADO - Joao Vicente Falleiro Salgado,DAMEC,2022/2,"4T1,4T2,4T3"
ME72D,S42,Metrologia Mecânica,SALGADO - Joao Vicente Falleiro Salgado,DAMEC,2022/2,"4N1,4N2,4T6"
ME72D,S44,Metrologia Mecânica,SALGADO - Joao Vicente Falleiro Salgado,DAMEC,2022/2,"6M4,6M5,6M6"
ME71B,S41,Introdução À Engenharia Mecânica,SAMUEL - Samuel Soares Ansay,DAMEC,2022/2,"6T4,6T5"
ME71B,S43,Introdução À Engenharia Mecânica,SAMUEL - Samuel Soares Ansay,DAMEC,2022/2,"6T2,6T3"
ME75H,S41,Mecânica Dos Sólidos 1,SAMUEL - Samuel Soares Ansay,DAMEC,2022/2,"2N1,2N2,3N2,3N3,6N1,6T6"
ME78B,S01,Manufatura Integrada,SIDNEY - Sidney Carlos Gasoto,DAMEC,2022/2,"6N1,6N2,6N3,6N4"
ME78B,S15,Manufatura Integrada,SIDNEY - Sidney Carlos Gasoto,DAMEC,2022/2,"6T2,6T3,6T4,6T5"
ME78F,S15,Projeto Integrador 2,SIDNEY - Sidney Carlos Gasoto,DAMEC,2022/2,"2T3,2T4,2T5,2T6"
ME7BT,S01,Manufatura Avançada E Indústria 4.0,SIDNEY - Sidney Carlos Gasoto,DAMEC,2022/2,3N4
ME7BU,S01,Pneumática E Hidráulica 2,SIDNEY - Sidney Carlos Gasoto,DAMEC,2022/2,5N1
ME73H,S43,Estática,TAVARES - Claudio Tavares Da Silva,DAMEC,2022/2,"3T2,3T3,5T2,5T3"
ME74H,S43,Dinâmica,TAVARES - Claudio Tavares Da Silva,DAMEC,2022/2,"3M1,3M2,6M1,6M2"
ME77A,S41,Vibrações,TAVARES - Claudio Tavares Da Silva,DAMEC,2022/2,"5T4,5T5,6T4,6T5"
ME76I,S41,Soldagem,TESKE - Mario Teske,DAMEC,2022/2,"5T4,5T5,5T6"
ME76I,S42,Soldagem,TESKE - Mario Teske,DAMEC,2022/2,"2T4,2T5,2T6"
ME76I,S43,Soldagem,TESKE - Mario Teske,DAMEC,2022/2,"4M3,4M4,4M5"
ME76I,S44,Soldagem,TESKE - Mario Teske,DAMEC,2022/2,"2M3,2M4,2M5"
ME77H,S43,Elementos De Máquinas 1,TIAGO COUSSEAU - Tiago Cousseau,DAMEC,2022/2,"5M1,5M2,5M3,5M4"
ME78H,S41,Elementos De Máquinas 2,TIAGO COUSSEAU - Tiago Cousseau,DAMEC,2022/2,"2N1,2N2,2N3,2N4"
PMM27,PGEM,Mecânica Do Contato,TIAGO COUSSEAU - Tiago Cousseau,DAMEC,2022/2,"6T2,6T3,6T4,6T5"
ME74G,S43,Termodinâmica 1,VELASQUEZ - Jose Antonio Andres Velasquez Alegre,DAMEC,2022/2,"2M3,2M4,3M3,3M4"
PMT97,PGEM,Tópicos Especiais Em Combustão,VELASQUEZ - Jose Antonio Andres Velasquez Alegre,DAMEC,2022/2,"4T3,4T4,4T5,4T6"
ME07C,E51,Gestão Da Produção,VERUSSA - Osvaldo Verussa Junior,DAMEC,2022/2,"4M4,4M5,4M6"
ME69J,S41,Trabalho De Conclusão De Curso 1,VERUSSA - Osvaldo Verussa Junior,DAMEC,2022/2,"7M2,7M3,7M4,7M5"
ME78D,S41,Trabalho De Conclusão De Curso 1,VERUSSA - Osvaldo Verussa Junior,DAMEC,2022/2,"3N3,3N4,7M2,7M3,7M4,7M5"
ME78D,S43,Trabalho De Conclusão De Curso 1,VERUSSA - Osvaldo Verussa Junior,DAMEC,2022/2,"3N1,3T6,7M2,7M3"
ME7CG,S01,Seleção De Materiais,VILLANOVA - Rodrigo Lupinacci Villanova,DAMEC,2022/2,"4N1,4N2,4T6"
ME77F,S43,Usinagem Cnc,VOLPATO - Neri Volpato,DAMEC,2022/2,"3M3,3M4,3M5"
ME77F,S44,Usinagem Cnc,VOLPATO - Neri Volpato,DAMEC,2022/2,"2M2,2M3,2M4"
PMN25,PGEM,Manufatura Aditiva,VOLPATO - Neri Volpato,DAMEC,2022/2,"4T2,4T3,4T4,4T5"
ME77D,S15,Gestão Da Produção,WELLER - Tiago Rodrigues Weller,DAMEC,2022/2,"4T1,4T2"
ME78E,S15,Manutenção Industrial A,WELLER - Tiago Rodrigues Weller,DAMEC,2022/2,"7M3,7M4"
ME78K,S43,Análise De Custos Industriais,WELLER - Tiago Rodrigues Weller,DAMEC,2022/2,"3T4,3T5,3T6"
ME79J,S41,Gestão Da Produção,WELLER - Tiago Rodrigues Weller,DAMEC,2022/2,"5N1,5N2"
ME79J,S43,Gestão Da Produção,WELLER - Tiago Rodrigues Weller,DAMEC,2022/2,"3N2,3N3"
QB73J,S61,Química Analítica Ii,A FEITOSA - Alessandro Feitosa Machado,DAQBI,2022/2,"2T2,2T3"
QB74P,S55,Química Analítica,A FEITOSA - Alessandro Feitosa Machado,DAQBI,2022/2,"6M5,6M6"
QB74P,S56,Química Analítica,A FEITOSA - Alessandro Feitosa Machado,DAQBI,2022/2,"6T2,6T3"
QB75J,S61,Projetos Interdisciplinares Integradores Como Componente Curricular 1,ADELMO - Adelmo Lowe Pletsch,DAQBI,2022/2,"3T2,3T3,3T4,3T5"
QB75L,S61,Estágio Curricular Obrigatório 1,ADELMO - Adelmo Lowe Pletsch,DAQBI,2022/2,"3M2,3M3,3M4,3M5"
QB51Z,T81,Fundamentos De Bioquímica,ADRIANE - Adriane Martins De Freitas,DAQBI,2022/2,"6T1,6T2,6T3"
QB75E,S55,Bioquímica A,ADRIANE - Adriane Martins De Freitas,DAQBI,2022/2,"2T2,2T3,2T4,3M4,3M5"
QB74B,S61,Metodologia De Ensino De Química,ADRIANE VIANA - Adriane Viana Do Rosario,DAQBI,2022/2,"2M3,2M4,2M5"
QB76L,S61,Estágio Curricular Obrigatório 2,ADRIANE VIANA - Adriane Viana Do Rosario,DAQBI,2022/2,"3M4,3M5,3M6,7M2,7M3,7M4,7M5"
QB76N,S61,Instrumentação Para O Ensino De Química 2l,ADRIANE VIANA - Adriane Viana Do Rosario,DAQBI,2022/2,"2T1,2T2,2T3,4T1,4T2,4T3"
QB70C,S71,Química,ALEXSANDRO - Alexsandro Mendes Zimer,DAQBI,2022/2,"4M4,4M5"
QB70D,S21,Química,ALEXSANDRO - Alexsandro Mendes Zimer,DAQBI,2022/2,"5N3,5N4,5T5,5T6"
QB70D,S22,Química,ALEXSANDRO - Alexsandro Mendes Zimer,DAQBI,2022/2,"5N3,5N4,5T5,5T6"
QB70D,S25,Química,ALEXSANDRO - Alexsandro Mendes Zimer,DAQBI,2022/2,"5M1,5M2,5M5,5M6"
QB70D,S26,Química,ALEXSANDRO - Alexsandro Mendes Zimer,DAQBI,2022/2,"5M1,5M2,5M5,5M6"
QB77A,S61,Trabalho De Conclusão De Curso I,ALEXSANDRO - Alexsandro Mendes Zimer,DAQBI,2022/2,6T2
ET70A,S61,Desenho Técnico,BIANCHI - Jose Carlos Bianchi,DAQBI,2022/2,"4M2,4M3,4M4,4M5"
QB70D,S23,Química,BIANCHI - Jose Carlos Bianchi,DAQBI,2022/2,"2M5,2M6,6T3,6T4,6T5,6T6"
QB70D,S24,Química,BIANCHI - Jose Carlos Bianchi,DAQBI,2022/2,"2M5,2M6,6T3,6T4"
QB70I,S41,Química,BIANCHI - Jose Carlos Bianchi,DAQBI,2022/2,"4N3,4N4,4T5,4T6"
QB70I,S42,Química,BIANCHI - Jose Carlos Bianchi,DAQBI,2022/2,"4N3,4N4,4T5,4T6"
QB70I,S43,Química,BIANCHI - Jose Carlos Bianchi,DAQBI,2022/2,"4M2,4M3,4M4,4M5"
QB70I,S44,Química,BIANCHI - Jose Carlos Bianchi,DAQBI,2022/2,"4M2,4M3,4M4,4M5"
CC72A,S55,Geologia E Pedologia,CARLA VIDAL - Carla Bastos Vidal,DAQBI,2022/2,"2T4,2T5,2T6"
CC72A,S56,Geologia E Pedologia,CARLA VIDAL - Carla Bastos Vidal,DAQBI,2022/2,"2T4,2T5,2T6"
QB76X,S61,Pedologia I,CARLA VIDAL - Carla Bastos Vidal,DAQBI,2022/2,"5M2,5M3,5M4,5M5"
ECSH22,PGEC,Guided Studies In Indoor Environmental Quality And Urban Climatology,CARLOS - Carlos Eduardo Fortes Gonzalez,DAQBI,2022/2,"4M2,4M3,4M4,4M5"
QB55Z,N21,Gestão Da Qualidade E Meio Ambiente,CARLOS - Carlos Eduardo Fortes Gonzalez,DAQBI,2022/2,"3N1,3N2"
QB70E,S21,Ciências Do Ambiente,CARLOS - Carlos Eduardo Fortes Gonzalez,DAQBI,2022/2,"6N1,6T6"
QB70E,S23,Ciências Do Ambiente,CARLOS - Carlos Eduardo Fortes Gonzalez,DAQBI,2022/2,"5M2,5M3"
QB70E,S25,Ciências Do Ambiente,CARLOS - Carlos Eduardo Fortes Gonzalez,DAQBI,2022/2,"4M1,4M2"
QB70E,S71,Ciências Do Ambiente,CARLOS - Carlos Eduardo Fortes Gonzalez,DAQBI,2022/2,"5M4,5M5"
QB70J,S11,Ciências Do Ambiente,CARLOS - Carlos Eduardo Fortes Gonzalez,DAQBI,2022/2,"5N1,5N2"
QB77T,S61,Operações Unitárias Ii,CHARLES - Charles Windson Isidoro Haminiuk,DAQBI,2022/2,"3M3,3M4,3M5"
QB73H,S61,Química Orgânica I,CRISTIANE P - Cristiane Pilissao,DAQBI,2022/2,"2T4,2T5,3T2,3T3"
QB74E,S61,Práticas De Química Orgânica,CRISTIANE P - Cristiane Pilissao,DAQBI,2022/2,"4T1,4T2,4T3,4T4"
QB77K,S61,Trabalho De Conclusão De Curso 1,CRISTIANE P - Cristiane Pilissao,DAQBI,2022/2,"5T1,5T2"
QB78K,S61,Trabalho De Conclusão De Curso 2,CRISTIANE P - Cristiane Pilissao,DAQBI,2022/2,"5T3,5T4"
QB70D,S11,Química,CRUZ - Carlos Marcus Gomes Da Silva Cruz,DAQBI,2022/2,"4T1,4T2,4T5,4T6"
QB70D,S12,Química,CRUZ - Carlos Marcus Gomes Da Silva Cruz,DAQBI,2022/2,"4T1,4T2,4T5,4T6"
QB71H,S61,Introdução À Química,CRUZ - Carlos Marcus Gomes Da Silva Cruz,DAQBI,2022/2,"3T2,3T3,5T2,5T3"
QB73K,S61,Práticas De Química Analítica,DANIELLE CS - Danielle Caroline Schnitzler,DAQBI,2022/2,"4T3,4T4,4T5,4T6"
QB74L,S61,Métodos Espectroscópicos E Térmicos De Análise I,DANIELLE CS - Danielle Caroline Schnitzler,DAQBI,2022/2,"3T1,3T2,3T3"
QB77R,S61,Práticas De Análise Instrumental,DANIELLE CS - Danielle Caroline Schnitzler,DAQBI,2022/2,"5T1,5T2"
QB71D,S61,Segurança Química,DAQBI -,DAQBI,2022/2,"2T2,2T3"
QB71H,S62,Introdução À Química,DAQBI -,DAQBI,2022/2,"3T2,3T3,5T2,5T3"
QB7AH,S61,Educação Ambiental,DAQBI -,DAQBI,2022/2,"5M2,5M3"
QB7AN,S61,Tópicos Especiais Em Química E Áreas Afins,DAQBI -,DAQBI,2022/2,"4M4,4M5"
QBI71B,S67,Introdução Aos Estudos De Química,DAQBI -,DAQBI,2022/2,"3N3,3N4,4N3,4N4,5N1,5N2,6N3,6N4"
QBI71C,S67,Química Fundamental Experimental,DAQBI -,DAQBI,2022/2,"5N3,5N4"
QBI71C,S68,Química Fundamental Experimental,DAQBI -,DAQBI,2022/2,"5N3,5N4"
QBI71F,S67,Ecologia,DAQBI -,DAQBI,2022/2,"6N1,6N2"
QB71J,S61,Práticas De Química Geral,DAYANE - Dayane Mey Reis,DAQBI,2022/2,4T3
QB71J,S62,Práticas De Química Geral,DAYANE - Dayane Mey Reis,DAQBI,2022/2,4T2
QB74K,S61,Química Inorgânica Ii,DAYANE - Dayane Mey Reis,DAQBI,2022/2,"3T4,3T5,6T3,6T4"
QB76P,S61,Práticas De Química Inorgânica 2l,DAYANE - Dayane Mey Reis,DAQBI,2022/2,2T4
QB78A,S61,Trabalho De Conclusão De Curso 2,DAYANE - Dayane Mey Reis,DAQBI,2022/2,"7M4,7M5"
QB73K,S01,Práticas De Química Analítica,EDSON S - Edson Luiz Seibert,DAQBI,2022/2,"4M2,4M3,4M4,4M5"
QB74P,S55,Química Analítica,EDSON S - Edson Luiz Seibert,DAQBI,2022/2,"2M4,2M5"
QB74P,S56,Química Analítica,EDSON S - Edson Luiz Seibert,DAQBI,2022/2,"2M4,2M5"
QB76R,S61,Métodos Eletroanalíticos I,EDSON S - Edson Luiz Seibert,DAQBI,2022/2,"4T5,4T6"
QB77R,S61,Práticas De Análise Instrumental,EDSON S - Edson Luiz Seibert,DAQBI,2022/2,5T4
QB77N,S55,Qualidade Do Ar,ERIKA - Erika Pereira Felix,DAQBI,2022/2,"6M4,6M5"
QB78N,S61,Química Ambiental I,ERIKA - Erika Pereira Felix,DAQBI,2022/2,"3T3,3T4,3T5"
QB74M,S61,Instrumentação Para O Ensino De Química 1l,FABIANA P - Fabiana Pauletti,DAQBI,2022/2,"2M2,2M3,2M4,4M4,4M5,4M6"
CC78H,S55,Tratamento De Águas Residuárias,FERNANDO HP - Fernando Hermes Passig,DAQBI,2022/2,"3M1,3M2,3M3,5M4,5M5"
ECSH23,PGEC,Fundamentos De Saneamento E Recursos Hídricos,FERNANDO HP - Fernando Hermes Passig,DAQBI,2022/2,5T2
QB75N,S61,Fundamentos De Microbiologia I,GISELLE - Giselle Maria Maciel,DAQBI,2022/2,"3T4,3T5"
QB51X,T81,Biologia Celular E Microbiologia,GUSTAVO C - Gustavo Henrique Couto,DAQBI,2022/2,"6T4,6T5,6T6"
QB75R,S55,Microbiologia Ambiental,GUSTAVO C - Gustavo Henrique Couto,DAQBI,2022/2,"3M4,3M5,3M6,5M4,5M5"
QB70D,S12,Química,ISRAEL - Israel Rede,DAQBI,2022/2,"4T1,4T2,4T3,4T4"
QB70D,S26,Química,ISRAEL - Israel Rede,DAQBI,2022/2,"5M3,5M4"
QB70I,S42,Química,ISRAEL - Israel Rede,DAQBI,2022/2,"4N1,4N2"
QB70I,S44,Química,ISRAEL - Israel Rede,DAQBI,2022/2,"4T1,4T2"
QB71M,S56,Química Geral,ISRAEL - Israel Rede,DAQBI,2022/2,"5T3,5T4"
QB74H,S61,Físico-Química Ii,JOAO BAT - Joao Batista Floriano,DAQBI,2022/2,"6T1,6T2"
QB75B,S01,Práticas De Físico-Química,JOAO BAT - Joao Batista Floriano,DAQBI,2022/2,"3M2,3M3"
QB75B,S61,Práticas De Físico-Química,JOAO BAT - Joao Batista Floriano,DAQBI,2022/2,"6T3,6T4"
QB76K,S61,Físico-Química Iii,JOAO BAT - Joao Batista Floriano,DAQBI,2022/2,"5T1,5T2"
QB77L,S61,Estágio Curricular Obrigatório 3,JONAS - Jonas Golart Da Silva,DAQBI,2022/2,"4M3,4M4,4M5,4M6,7M4,7M5"
QB78Q,S61,Processos Industriais Iia,JULIANA RK - Juliana Regina Kloss,DAQBI,2022/2,"3T3,3T4,3T5,3T6"
QB71K,S55,Introdução À Engenharia Ambiental E Sanitária,LARISSA K - Larissa Kummer,DAQBI,2022/2,"3T2,3T3"
QB71K,S56,Introdução À Engenharia Ambiental E Sanitária,LARISSA K - Larissa Kummer,DAQBI,2022/2,"5M4,5M5"
QB75S,S55,Legislação Ambiental,LARISSA K - Larissa Kummer,DAQBI,2022/2,"4M4,4M5,4M6"
QB77X,S55,Avaliação De Impactos Ambientais,LARISSA K - Larissa Kummer,DAQBI,2022/2,"3M1,3M2,3M3"
QB74O,S61,Bioquímica I,LUCIA R - Lucia Regina Rocha Martins,DAQBI,2022/2,"4T1,4T2,6M4,6M5"
QB7BJ,S01,Química E Atividades Biológicas De Produtos Naturais,LUCIA R - Lucia Regina Rocha Martins,DAQBI,2022/2,"5M2,5M3,5M4,5M5"
QB73L,S61,Físico-Química I,LUCIANO V - Luciano Nassif Vidal,DAQBI,2022/2,"3M4,3M5,6M3,6M4,6M5"
QB76Q,S61,Química Quântica,LUCIANO V - Luciano Nassif Vidal,DAQBI,2022/2,"2T2,2T3,3T2,3T3"
QB78R,S61,Gestão Da Qualidade E Ambiental,LUCILA - Lucila Adriani De Almeida Coral,DAQBI,2022/2,"2T4,2T5,4T1,4T2"
QB78Z,S55,Gestão Ambiental,LUCILA - Lucila Adriani De Almeida Coral,DAQBI,2022/2,"5M1,5M2,5M3"
QB70C,S72,Química,LUIZ ALB - Luiz Alberto Pavelsky Da Costa,DAQBI,2022/2,"4M4,4M5"
QB70D,S11,Química,LUIZ ALB - Luiz Alberto Pavelsky Da Costa,DAQBI,2022/2,"4T1,4T2,4T3,4T4"
QB70D,S21,Química,LUIZ ALB - Luiz Alberto Pavelsky Da Costa,DAQBI,2022/2,"5N1,5N2"
QB70I,S41,Química,LUIZ ALB - Luiz Alberto Pavelsky Da Costa,DAQBI,2022/2,"4N1,4N2"
QB70I,S43,Química,LUIZ ALB - Luiz Alberto Pavelsky Da Costa,DAQBI,2022/2,"4M4,4M5,4T1,4T2"
QB75B,S01,Práticas De Físico-Química,LUIZ MARCOS - Luiz Marcos De Lira Faria,DAQBI,2022/2,"3M4,3M5"
QB75B,S61,Práticas De Físico-Química,LUIZ MARCOS - Luiz Marcos De Lira Faria,DAQBI,2022/2,"6T5,6T6"
QB70D,S16,Química,M TERESA - Maria Teresa Garcia Badoch,DAQBI,2022/2,"6T3,6T4"
QB70D,S22,Química,M TERESA - Maria Teresa Garcia Badoch,DAQBI,2022/2,"5N1,5N2"
QB70D,S24,Química,M TERESA - Maria Teresa Garcia Badoch,DAQBI,2022/2,"6T3,6T4,6T5,6T6"
QB74J,S61,Práticas De Química Inorgânica I,MARCELA - Marcela Mohallem Oliveira,DAQBI,2022/2,"5T3,5T4"
QB76P,S61,Práticas De Química Inorgânica 2l,MARCELA - Marcela Mohallem Oliveira,DAQBI,2022/2,"2T5,2T6"
QB76T,S61,Química Inorgânica Iv,MARCELA - Marcela Mohallem Oliveira,DAQBI,2022/2,"5T1,5T2"
QB77P,S61,Projetos Interdisciplinares Integradores Como Componente Curricular 2,MARCELO L - Marcelo Lambach,DAQBI,2022/2,"2T2,2T3,2T4,3M3,3M4,3M5"
QB78J,S61,Estágio Curricular Obrigatório 4,MARCELO L - Marcelo Lambach,DAQBI,2022/2,"2M5,2M6,7M1,7M2,7M3,7M4,7M5"
QB7CC,S61,Ensino De Ciências Na Educação De Jovens E Adultos Na Perspectiva Freireana,MARCELO L - Marcelo Lambach,DAQBI,2022/2,"3M1,3M2,3M3"
QB75P,S55,Análise De Águas E Águas Residuárias,MARCUS LIZ - Marcus Vinicius De Liz,DAQBI,2022/2,"2M2,2M3,2M4,2M5"
QB75P,S56,Análise De Águas E Águas Residuárias,MARCUS LIZ - Marcus Vinicius De Liz,DAQBI,2022/2,"2T2,2T3,2T4,2T5"
QB77O,S61,Métodos Cromatográficos I,MARCUS LIZ - Marcus Vinicius De Liz,DAQBI,2022/2,"5M2,5M3,5M4"
QB77R,S61,Práticas De Análise Instrumental,MARCUS LIZ - Marcus Vinicius De Liz,DAQBI,2022/2,5T3
QB75T,S55,Saúde Ambiental,MARIA GIOVANA - Maria Giovana Binder Pagnoncelli,DAQBI,2022/2,"2M4,2M5"
QB76U,S61,Princípios Da Tecnologia Das Fermentações I,MARIA GIOVANA - Maria Giovana Binder Pagnoncelli,DAQBI,2022/2,"5T3,5T4"
QB78S,S61,Introdução À Bromatologia I,MARIA GIOVANA - Maria Giovana Binder Pagnoncelli,DAQBI,2022/2,"4T3,4T4,4T5"
QB71M,S55,Química Geral,MAURICI - Maurici Luzia Charnevski Del Monego,DAQBI,2022/2,"5T1,5T2,5T5,5T6"
QB71M,S56,Química Geral,MAURICI - Maurici Luzia Charnevski Del Monego,DAQBI,2022/2,"5T1,5T2,5T5,5T6"
QB77A,S61,Trabalho De Conclusão De Curso I,MAURICI - Maurici Luzia Charnevski Del Monego,DAQBI,2022/2,6T1
QB77L,S61,Estágio Curricular Obrigatório 3,MAURICI - Maurici Luzia Charnevski Del Monego,DAQBI,2022/2,"7M1,7M2,7M3"
QB70D,S15,Química,OLDAKOSKI - Sergio Oldakoski,DAQBI,2022/2,"6T1,6T2,6T3,6T4,6T5,6T6"
QB70D,S16,Química,OLDAKOSKI - Sergio Oldakoski,DAQBI,2022/2,"6T1,6T2,6T3,6T4,6T5,6T6"
QB70D,S25,Química,OLDAKOSKI - Sergio Oldakoski,DAQBI,2022/2,"5M3,5M4"
QB71M,S55,Química Geral,OLDAKOSKI - Sergio Oldakoski,DAQBI,2022/2,"5T3,5T4"
QB72G,S55,Química Orgânica Fundamental,PALIMECIO - Palimecio Gimenes Guerrero Junior,DAQBI,2022/2,"4T2,4T3,4T4"
QB74D,S61,Química Orgânica 3,PALIMECIO - Palimecio Gimenes Guerrero Junior,DAQBI,2022/2,"2T3,2T4,2T5,2T6"
QB71J,S01,Práticas De Química Geral,PAULA CRIS - Paula Cristina Rodrigues,DAQBI,2022/2,4M3
QB71J,S61,Práticas De Química Geral,PAULA CRIS - Paula Cristina Rodrigues,DAQBI,2022/2,"4T2,4T3"
QB71J,S62,Práticas De Química Geral,PAULA CRIS - Paula Cristina Rodrigues,DAQBI,2022/2,"4T2,4T3"
QB76K,S61,Físico-Química Iii,PAULA CRIS - Paula Cristina Rodrigues,DAQBI,2022/2,"6T1,6T2"
QB74G,S61,Química Orgânica 2,PAULO ROB - Paulo Roberto De Oliveira,DAQBI,2022/2,"2T1,2T2,2T3,2T4"
QB75D,S61,Análise Orgânica E Espectroscópica,PAULO ROB - Paulo Roberto De Oliveira,DAQBI,2022/2,"4M2,4M3,4M4,4M5"
QB72B,S61,Química Analítica I,POLIANA - Poliana Macedo Dos Santos,DAQBI,2022/2,"3T4,3T5,6T1,6T2"
EFI71B,S93,Citologia E Histologia Apicada À Educação Física,REGINALDO - Reginaldo Justino Ferreira,DAQBI,2022/2,"6M1,6M2,6M3,6M4,6M5"
QB70C,S71,Química,RENAN - Renan Borsoi Campos,DAQBI,2022/2,"4M1,4M2,4M3"
QB70C,S72,Química,RENAN - Renan Borsoi Campos,DAQBI,2022/2,"4M1,4M2,4M3"
QB74H,S61,Físico-Química Ii,RENAN - Renan Borsoi Campos,DAQBI,2022/2,"5T5,5T6"
QB76M,S61,Química Quântica Computacional,RENAN - Renan Borsoi Campos,DAQBI,2022/2,"3M2,3M3"
QB71J,S01,Práticas De Química Geral,RENATA ADATI - Renata Danielle Adati,DAQBI,2022/2,4M2
QB72A,S61,Fundamentos Da Estrutura Atômica E Molecular,RENATA ADATI - Renata Danielle Adati,DAQBI,2022/2,"4T3,4T4,5T3,5T4"
QB73A,S61,Química Inorgânica I,RENATA ADATI - Renata Danielle Adati,DAQBI,2022/2,"3T4,3T5,6T1,6T2"
QB77C,S55,Recuperação De Áreas Degradadas,RENATA RUARO - Renata Ruaro,DAQBI,2022/2,"3M4,3M5,5M2,5M3"
QB79A,S55,Auditoria Ambiental,RENATA RUARO - Renata Ruaro,DAQBI,2022/2,"4M2,4M3,4M4"
QB75Q,S55,Operações Unitárias,ROBERTA - Roberta Carolina Pelissari Rizzo Domingues,DAQBI,2022/2,"3M3,3M4,3M5"
QB76V,S61,Operações Unitárias I,ROBERTA - Roberta Carolina Pelissari Rizzo Domingues,DAQBI,2022/2,"2T4,2T5,3T4,3T5"
QB77S,S61,Processos Industriais Ia,ROBERTA - Roberta Carolina Pelissari Rizzo Domingues,DAQBI,2022/2,"2T2,2T3"
QB78X,S55,Controle Da Poluição Atmosférica,ROBERTA - Roberta Carolina Pelissari Rizzo Domingues,DAQBI,2022/2,"4M4,4M5,4M6"
FCET20,FCET,Didática Das Ciências E Matemática,TAMARA - Tamara Simone Van Kaick,DAQBI,2022/2,"5N1,5N2,5N3,5N4,5N5"
FCET22,FCET,Estágio Supervisionado,TAMARA - Tamara Simone Van Kaick,DAQBI,2022/2,"5T1,5T2,5T3,5T4,5T5"
FCET35,FCET,Seminários De Projetos - Análise E Produção De Artigos Científicos,TAMARA - Tamara Simone Van Kaick,DAQBI,2022/2,"6M1,6M2,6M3,6M4"
FCET42,FCET,Estágio Docência I,TAMARA - Tamara Simone Van Kaick,DAQBI,2022/2,"5T1,5T2,5T3,5T4,5T5"
FCET44,FCET,Estágio Docência Ii,TAMARA - Tamara Simone Van Kaick,DAQBI,2022/2,"5T1,5T2,5T3,5T4,5T5"
SAU04,PSAU,Tecnologias Para Sustentabilidade,TAMARA - Tamara Simone Van Kaick,DAQBI,2022/2,"3M3,3M4,3M5,3M6"
ECSH23,PGEC,Fundamentos De Saneamento E Recursos Hídricos,THOMAZ A - Thomaz Aurelio Pagioro,DAQBI,2022/2,5T4
QB70E,S53,Ciências Do Ambiente,THOMAZ A - Thomaz Aurelio Pagioro,DAQBI,2022/2,"3T2,3T3"
QB71L,S55,Ecologia E Biodiversidade,THOMAZ A - Thomaz Aurelio Pagioro,DAQBI,2022/2,"4T1,4T2,4T3"
QB76H,S55,Limnologia 1,THOMAZ A - Thomaz Aurelio Pagioro,DAQBI,2022/2,"4M3,4M4,4M5"
QB54F,N61,Áreas Contaminadas,VALMA - Valma Martins Barbosa,DAQBI,2022/2,"4N1,4N2"
QB55G,N61,Resíduos Sólidos Industriais,VALMA - Valma Martins Barbosa,DAQBI,2022/2,"2N1,2N2"
QB55H,N61,Qualidade Do Ar,VALMA - Valma Martins Barbosa,DAQBI,2022/2,"3N1,3N2,3N3,3N4"
QB78P,S61,Resíduos Sólidos Industriais I,VALMA - Valma Martins Barbosa,DAQBI,2022/2,"2T2,2T3"
QB79I,S55,Resíduos Sólidos 2,VALMA - Valma Martins Barbosa,DAQBI,2022/2,"3M4,3M5"
QB78Y,S55,Fundamentos De Ecotoxicologia,WANESSA - Wanessa Algarte Ramsdorf Nagata,DAQBI,2022/2,"2M2,2M3,2M4,2M5"
QB7BE,S01,Toxicologia Química,WANESSA - Wanessa Algarte Ramsdorf Nagata,DAQBI,2022/2,"3M4,3M5"
AU61P,S53,Estética E História Da Arte,BEATRICE - Claudionor Beatrice,DEAAU,2022/2,"5M5,5M6"
AU63O,S53,Arquitetura Brasileira 1,BEATRICE - Claudionor Beatrice,DEAAU,2022/2,"3M5,3M6"
AU64O,S53,Arquitetura Brasileira 2,BEATRICE - Claudionor Beatrice,DEAAU,2022/2,"3T2,3T3"
AU66K,S54,Projeto Arquitetônico 4,BEATRICE - Claudionor Beatrice,DEAAU,2022/2,"5M1,5M2,5M3,5M4,6M1,6M2,6M3,6M4"
IF71A,S53,Computação 1,CHRISTINE - Christine Laroca,DEAAU,2022/2,"6M3,6M4,6M5,6M6"
AU62K,S53,Estudo Da Forma 2,CLEVERSON - Cleverson Luis Forlin,DEAAU,2022/2,"2M1,2M2,2M3,2M4,2M5,2M6"
AU67K,S54,Projeto Arquitetônico 5,CLEVERSON - Cleverson Luis Forlin,DEAAU,2022/2,"3M1,3M2,3M3,3M4,4M1,4M2,4M3,4M4"
AU68K,S54,Projeto Arquitetônico 6,CLEVERSON - Cleverson Luis Forlin,DEAAU,2022/2,"5M1,5M2,5M3,5M4,6M1,6M2,6M3,6M4"
